state,county,tract,GEO_ID,RESP_DATE,NAME
08,041,003002,1400000US08041003002,2020-04-05,"Census Tract 30.02, El Paso County, Colorado"
08,041,003303,1400000US08041003303,2020-04-05,"Census Tract 33.03, El Paso County, Colorado"
08,041,003305,1400000US08041003305,2020-04-05,"Census Tract 33.05, El Paso County, Colorado"
08,041,003307,1400000US08041003307,2020-04-05,"Census Tract 33.07, El Paso County, Colorado"
08,041,003401,1400000US08041003401,2020-04-05,"Census Tract 34.01, El Paso County, Colorado"
08,041,003402,1400000US08041003402,2020-04-05,"Census Tract 34.02, El Paso County, Colorado"
08,041,003705,1400000US08041003705,2020-04-05,"Census Tract 37.05, El Paso County, Colorado"
08,041,003706,1400000US08041003706,2020-04-05,"Census Tract 37.06, El Paso County, Colorado"
08,041,003708,1400000US08041003708,2020-04-05,"Census Tract 37.08, El Paso County, Colorado"
08,041,003711,1400000US08041003711,2020-04-05,"Census Tract 37.11, El Paso County, Colorado"
08,041,003712,1400000US08041003712,2020-04-05,"Census Tract 37.12, El Paso County, Colorado"
08,041,003801,1400000US08041003801,2020-04-05,"Census Tract 38.01, El Paso County, Colorado"
08,041,003906,1400000US08041003906,2020-04-05,"Census Tract 39.06, El Paso County, Colorado"
08,041,003911,1400000US08041003911,2020-04-05,"Census Tract 39.11, El Paso County, Colorado"
08,041,003912,1400000US08041003912,2020-04-05,"Census Tract 39.12, El Paso County, Colorado"
08,041,003914,1400000US08041003914,2020-04-05,"Census Tract 39.14, El Paso County, Colorado"
08,041,004008,1400000US08041004008,2020-04-05,"Census Tract 40.08, El Paso County, Colorado"
08,041,004100,1400000US08041004100,2020-04-05,"Census Tract 41, El Paso County, Colorado"
08,041,004200,1400000US08041004200,2020-04-05,"Census Tract 42, El Paso County, Colorado"
08,041,004402,1400000US08041004402,2020-04-05,"Census Tract 44.02, El Paso County, Colorado"
08,041,004404,1400000US08041004404,2020-04-05,"Census Tract 44.04, El Paso County, Colorado"
08,041,004405,1400000US08041004405,2020-04-05,"Census Tract 44.05, El Paso County, Colorado"
08,041,004501,1400000US08041004501,2020-04-05,"Census Tract 45.01, El Paso County, Colorado"
08,041,004502,1400000US08041004502,2020-04-05,"Census Tract 45.02, El Paso County, Colorado"
08,041,004507,1400000US08041004507,2020-04-05,"Census Tract 45.07, El Paso County, Colorado"
08,041,004514,1400000US08041004514,2020-04-05,"Census Tract 45.14, El Paso County, Colorado"
08,041,004516,1400000US08041004516,2020-04-05,"Census Tract 45.16, El Paso County, Colorado"
08,041,004517,1400000US08041004517,2020-04-05,"Census Tract 45.17, El Paso County, Colorado"
08,041,004518,1400000US08041004518,2020-04-05,"Census Tract 45.18, El Paso County, Colorado"
08,041,004519,1400000US08041004519,2020-04-05,"Census Tract 45.19, El Paso County, Colorado"
08,041,004520,1400000US08041004520,2020-04-05,"Census Tract 45.20, El Paso County, Colorado"
08,041,004601,1400000US08041004601,2020-04-05,"Census Tract 46.01, El Paso County, Colorado"
08,041,004602,1400000US08041004602,2020-04-05,"Census Tract 46.02, El Paso County, Colorado"
08,041,004603,1400000US08041004603,2020-04-05,"Census Tract 46.03, El Paso County, Colorado"
08,041,004701,1400000US08041004701,2020-04-05,"Census Tract 47.01, El Paso County, Colorado"
08,041,004702,1400000US08041004702,2020-04-05,"Census Tract 47.02, El Paso County, Colorado"
08,041,004703,1400000US08041004703,2020-04-05,"Census Tract 47.03, El Paso County, Colorado"
08,041,004706,1400000US08041004706,2020-04-05,"Census Tract 47.06, El Paso County, Colorado"
08,041,004707,1400000US08041004707,2020-04-05,"Census Tract 47.07, El Paso County, Colorado"
08,041,004708,1400000US08041004708,2020-04-05,"Census Tract 47.08, El Paso County, Colorado"
08,041,004800,1400000US08041004800,2020-04-05,"Census Tract 48, El Paso County, Colorado"
08,041,004901,1400000US08041004901,2020-04-05,"Census Tract 49.01, El Paso County, Colorado"
08,041,004902,1400000US08041004902,2020-04-05,"Census Tract 49.02, El Paso County, Colorado"
08,041,005000,1400000US08041005000,2020-04-05,"Census Tract 50, El Paso County, Colorado"
08,041,005110,1400000US08041005110,2020-04-05,"Census Tract 51.10, El Paso County, Colorado"
08,041,005112,1400000US08041005112,2020-04-05,"Census Tract 51.12, El Paso County, Colorado"
08,041,005113,1400000US08041005113,2020-04-05,"Census Tract 51.13, El Paso County, Colorado"
08,041,005115,1400000US08041005115,2020-04-05,"Census Tract 51.15, El Paso County, Colorado"
08,041,005116,1400000US08041005116,2020-04-05,"Census Tract 51.16, El Paso County, Colorado"
08,041,005118,1400000US08041005118,2020-04-05,"Census Tract 51.18, El Paso County, Colorado"
08,041,005119,1400000US08041005119,2020-04-05,"Census Tract 51.19, El Paso County, Colorado"
08,041,005121,1400000US08041005121,2020-04-05,"Census Tract 51.21, El Paso County, Colorado"
08,041,005123,1400000US08041005123,2020-04-05,"Census Tract 51.23, El Paso County, Colorado"
08,041,005124,1400000US08041005124,2020-04-05,"Census Tract 51.24, El Paso County, Colorado"
08,041,005201,1400000US08041005201,2020-04-05,"Census Tract 52.01, El Paso County, Colorado"
08,041,005202,1400000US08041005202,2020-04-05,"Census Tract 52.02, El Paso County, Colorado"
08,041,005400,1400000US08041005400,2020-04-05,"Census Tract 54, El Paso County, Colorado"
08,041,005502,1400000US08041005502,2020-04-05,"Census Tract 55.02, El Paso County, Colorado"
08,041,005601,1400000US08041005601,2020-04-05,"Census Tract 56.01, El Paso County, Colorado"
08,041,005700,1400000US08041005700,2020-04-05,"Census Tract 57, El Paso County, Colorado"
08,041,005800,1400000US08041005800,2020-04-05,"Census Tract 58, El Paso County, Colorado"
08,041,006000,1400000US08041006000,2020-04-05,"Census Tract 60, El Paso County, Colorado"
08,041,006301,1400000US08041006301,2020-04-05,"Census Tract 63.01, El Paso County, Colorado"
08,041,006501,1400000US08041006501,2020-04-05,"Census Tract 65.01, El Paso County, Colorado"
08,041,006600,1400000US08041006600,2020-04-05,"Census Tract 66, El Paso County, Colorado"
08,041,006701,1400000US08041006701,2020-04-05,"Census Tract 67.01, El Paso County, Colorado"
08,041,006801,1400000US08041006801,2020-04-05,"Census Tract 68.01, El Paso County, Colorado"
08,041,004513,1400000US08041004513,2020-04-05,"Census Tract 45.13, El Paso County, Colorado"
08,041,006901,1400000US08041006901,2020-04-05,"Census Tract 69.01, El Paso County, Colorado"
08,041,006902,1400000US08041006902,2020-04-05,"Census Tract 69.02, El Paso County, Colorado"
